"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,C57BL/6ByJ,C57BL/6ByJ_SE,BALB/cByJ,BALB/cByJ_SE,CBF1,CBF1_SE,BCF1,BCF1_SE,CXB1,CXB1_SE,CXB2,CXB2_SE,CXB3,CXB3_SE,CXB4,CXB4_SE,CXB5,CXB5_SE,CXB6,CXB6_SE,CXB7,CXB7_SE,CXB8,CXB8_SE,CXB9,CXB9_SE,CXB10,CXB10_SE,CXB11,CXB11_SE,CXB12,CXB12_SE,CXB13,CXB13_SE
74,https://genenetwork.org/show_trait?trait_id=1443678_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1443678_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); intron 10 (from EST AK140639)",intron 10 (from EST AK140639),N/A,6,85.634774,"ALSS, ALMS, KIAA0328, foz, aussie",236266,N/A,Mm.246967,+,1.456521739,67.0,85.634774,85.63484,,,rs13471817,16.3398196865452,0.88,7.180500030517578,x,x,x,x,x,x,x,x,x,x,7.262,0.103238,7.323,0.145664,x,x,x,x,7.166,0.04879,7.113,0.181231,7.143,0.133684,x,x,x,x,7.096,,7.077,0.137886,7.264,0.194454
75,https://genenetwork.org/show_trait?trait_id=1443678_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1443678_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); intron 10 (from EST AK140639)",intron 10 (from EST AK140639),N/A,6,85.634774,"ALSS, ALMS, KIAA0328, foz, aussie",236266,N/A,Mm.246967,+,1.456521739,67.0,85.634774,85.63484,,,rs3691295,13.614591840536,0.259,7.92021428571428,7.821,0.019,8.369,,x,x,x,x,7.96,0.043,7.615,0.045,8.23,0.09,8.181,0.25,8.245,0.29,7.785,0.098,7.87,0.088,7.969,0.092,8.134,0.145,7.883,0.065,8.035,0.125,8.021,0.105,7.871,0.039
76,https://genenetwork.org/show_trait?trait_id=1420284_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1420284_at,Bat4,HLA-B associated transcript 4 (immunity); last exon and 3' UTR,last exon and 3' UTR,N/A,17,35.124612,"NG5, G5, Bat4, Bat-4, D17H6S54E",81845,N/A,Mm.7405,+,0.0,169.0,35.124612,35.124814,,,rs13478250,11.3640889785088,0.075,6.5829333729214135,x,x,x,x,x,x,x,x,6.5923,0.0840098,6.5293,0.104786,6.5303,0.0459211,x,x,x,x,6.585,0.0835397,6.562,0.0429651,6.5095,0.0953059,x,x,x,x,6.68,,6.6325,0.07051,6.6255,0.0669818
77,https://genenetwork.org/show_trait?trait_id=1420284_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1420284_at,Bat4,HLA-B associated transcript 4 (immunity); last exon and 3' UTR,last exon and 3' UTR,N/A,17,35.124612,"NG5, G5, Bat4, Bat-4, D17H6S54E",81845,N/A,Mm.7405,+,0.0,169.0,35.124612,35.124814,12,108.210981,D12Mit132,7.47745124941619,0.707,9.06403133333333,9.03901,0.0489495,8.84301,0.026711,x,x,x,x,8.87857,0.200606,9.04707,0.0535916,9.00597,0.112126,9.05429,0.18831,9.2543,0.288843,9.10952,0.160623,8.96734,0.195151,9.09898,0.271974,9.68304,0.511779,8.90258,0.114919,8.81056,0.171533,9.08835,0.295072,9.17788,0.1889
78,https://genenetwork.org/show_trait?trait_id=1420284_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1420284_at,Bat4,HLA-B associated transcript 4 (immunity); last exon and 3' UTR,last exon and 3' UTR,N/A,17,35.124612,"NG5, G5, Bat4, Bat-4, D17H6S54E",81845,N/A,Mm.7405,+,0.0,169.0,35.124612,35.124814,,,CEL-2_98080939,11.174753838575501,0.368,10.6105,10.579,0.0,10.432,,x,x,x,x,10.831,0.228,10.482,0.264,10.761,0.088,10.695,0.115,10.76,0.089,10.71,0.193,10.686,0.179,11.126,0.165,10.883,0.127,10.84,0.282,10.935,0.057,10.922,0.241,10.939,0.362
79,https://genenetwork.org/show_trait?trait_id=1420284_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1420284_at,Bat4,HLA-B associated transcript 4 (immunity); last exon and 3' UTR,last exon and 3' UTR,N/A,17,35.124612,"NG5, G5, Bat4, Bat-4, D17H6S54E",81845,N/A,Mm.7405,+,0.0,169.0,35.124612,35.124814,2,69.724604,rs6275559,9.33686456804693,0.83,6.814999997615814,x,x,x,x,x,x,x,x,x,x,6.889,0.034648,6.775,0.070004,x,x,x,x,7.087,0.397394,6.752,0.144351,6.799,0.15759,x,x,x,x,6.721,,6.649,0.039598,6.848,0.012021
80,https://genenetwork.org/show_trait?trait_id=1420284_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1420284_at,Bat4,HLA-B associated transcript 4 (immunity); last exon and 3' UTR,last exon and 3' UTR,N/A,17,35.124612,"NG5, G5, Bat4, Bat-4, D17H6S54E",81845,N/A,Mm.7405,+,0.0,169.0,35.124612,35.124814,19,3.27855,D19Mit32,9.32811930445663,0.958,7.82507142857143,7.828,0.006,7.543,,x,x,x,x,8.232,0.306,7.782,0.384,7.936,0.028,7.87,0.079,8.049,0.151,8.034,0.28,8.003,0.093,8.465,0.193,8.127,0.137,8.329,0.506,8.123,0.062,8.328,0.294,8.278,0.475
81,https://genenetwork.org/show_trait?trait_id=1417793_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1417793_at,Irgm2,immunity-related GTPase family M member 2 (Chlamydia resistance); distal 3' UTR,distal 3' UTR,N/A,11,58.222186,"GTPI, Iigp2, AI481100, MGC102455, Irgm2",54396,N/A,Mm.33902,+,10.65,213.0,58.222186,58.222556,17,81.507421,D17Mit243,7.6254785073737,0.887,9.687566545274523,x,x,x,x,x,x,x,x,9.8178,0.325633,9.9227,0.175252,9.9538,0.174374,x,x,x,x,9.6493,0.10993,10.5215,0.308288,9.334,0.438079,x,x,x,x,8.923,,9.5915,0.20135,9.4745,0.20497
82,https://genenetwork.org/show_trait?trait_id=1417793_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1417793_at,Irgm2,immunity-related GTPase family M member 2 (Chlamydia resistance); distal 3' UTR,distal 3' UTR,N/A,11,58.222186,"GTPI, Iigp2, AI481100, MGC102455, Irgm2",54396,N/A,Mm.33902,+,10.65,213.0,58.222186,58.222556,1,4.516168,rs13475701,8.396534190823239,0.842,10.300041333333299,10.0442,0.173559,10.5585,0.264458,x,x,x,x,10.7908,0.176494,10.1341,0.0713471,10.7511,0.0119501,10.4535,0.0113844,10.239,0.198729,10.4103,0.0500985,10.6362,0.00714178,10.2571,0.079797,9.03486,0.781735,10.5025,0.0624375,11.0923,0.0972625,9.28106,1.01827,10.3151,0.0738219
83,https://genenetwork.org/show_trait?trait_id=1417793_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1417793_at,Irgm2,immunity-related GTPase family M member 2 (Chlamydia resistance); distal 3' UTR,distal 3' UTR,N/A,11,58.222186,"GTPI, Iigp2, AI481100, MGC102455, Irgm2",54396,N/A,Mm.33902,+,10.65,213.0,58.222186,58.222556,,,rs3689658,5.533467578563,0.959,6.75614285714286,6.776,0.087,6.567,,x,x,x,x,6.719,0.06,6.975,0.022,6.589,0.055,6.622,0.067,6.737,0.121,6.785,0.078,7.987,0.291,6.958,0.006,6.669,0.079,6.777,0.038,6.366,0.094,6.413,0.133,6.45,0.014
84,https://genenetwork.org/show_trait?trait_id=1417793_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1417793_at,Irgm2,immunity-related GTPase family M member 2 (Chlamydia resistance); distal 3' UTR,distal 3' UTR,N/A,11,58.222186,"GTPI, Iigp2, AI481100, MGC102455, Irgm2",54396,N/A,Mm.33902,+,10.65,213.0,58.222186,58.222556,10,8.759564,rs13480487,7.9047333586146,0.126,10.887249946594238,x,x,x,x,x,x,x,x,x,x,10.871,0.365574,10.618,0.519723,x,x,x,x,10.958,0.524673,11.37,0.24192,10.802,0.39201,x,x,x,x,11.072,,10.867,0.271529,10.54,0.178191
85,https://genenetwork.org/show_trait?trait_id=1417793_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1417793_at,Irgm2,immunity-related GTPase family M member 2 (Chlamydia resistance); distal 3' UTR,distal 3' UTR,N/A,11,58.222186,"GTPI, Iigp2, AI481100, MGC102455, Irgm2",54396,N/A,Mm.33902,+,10.65,213.0,58.222186,58.222556,11,39.697732,rs3692365,4.941567619223671,0.969,7.05042857142857,7.054,0.092,7.013,,x,x,x,x,6.976,0.107,7.248,0.016,6.835,0.083,7.075,0.077,6.99,0.023,6.997,0.117,8.245,0.276,7.101,0.057,7.028,0.028,6.956,0.018,6.867,0.027,6.739,0.04,6.71,0.018
86,https://genenetwork.org/show_trait?trait_id=1421920_a_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1421920_a_at,Ccr9,"chemokine (C-C motif) receptor 9 (gut-homing T cells, CCL25 receptor, with strong trans QTL on Chr 4 near Ikbkap); mid 3' UTR",mid 3' UTR,N/A,9,123.780904,"Cmkbr10, GPR-9-6",12769,N/A,Mm.42258,+,10.35,207.0,123.780904,123.781372,18,62.396667,rs3705875,16.638471498987,0.273,6.323188887702094,x,x,x,x,x,x,x,x,6.3365,0.0353977,6.2547,0.0511094,6.3103,0.0438973,x,x,x,x,6.2615,0.0348792,6.4015,0.137697,6.272,0.0185712,x,x,x,x,6.279,,6.392,0.0480925,6.4012,0.0800921
87,https://genenetwork.org/show_trait?trait_id=1421920_a_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1421920_a_at,Ccr9,"chemokine (C-C motif) receptor 9 (gut-homing T cells, CCL25 receptor, with strong trans QTL on Chr 4 near Ikbkap); mid 3' UTR",mid 3' UTR,N/A,9,123.780904,"Cmkbr10, GPR-9-6",12769,N/A,Mm.42258,+,10.35,207.0,123.780904,123.781372,,,rs13478818,9.794929831750881,0.697,7.58423133333333,7.28563,0.118009,7.72026,0.198672,x,x,x,x,7.29644,0.330968,7.44656,0.273505,7.43238,0.20377,7.29928,0.191951,7.3245,0.181776,7.91996,0.383174,7.58517,0.223697,7.22609,0.236997,7.55092,0.126537,8.44566,0.319966,7.55729,0.00249255,7.81195,0.0407718,7.86138,0.359864
88,https://genenetwork.org/show_trait?trait_id=1421920_a_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1421920_a_at,Ccr9,"chemokine (C-C motif) receptor 9 (gut-homing T cells, CCL25 receptor, with strong trans QTL on Chr 4 near Ikbkap); mid 3' UTR",mid 3' UTR,N/A,9,123.780904,"Cmkbr10, GPR-9-6",12769,N/A,Mm.42258,+,10.35,207.0,123.780904,123.781372,16,66.934241,rs4197673,14.931225124179699,0.253,6.00003571428572,5.906,0.023,6.042,,x,x,x,x,6.145,0.173,5.909,0.083,6.059,0.106,6.017,0.059,5.895,0.093,5.917,0.074,6.035,0.005,6.226,0.016,6.165,0.034,6.261,0.06,6.032,0.057,6.159,0.038,5.97,0.0
89,https://genenetwork.org/show_trait?trait_id=1421920_a_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1421920_a_at,Ccr9,"chemokine (C-C motif) receptor 9 (gut-homing T cells, CCL25 receptor, with strong trans QTL on Chr 4 near Ikbkap); mid 3' UTR",mid 3' UTR,N/A,9,123.780904,"Cmkbr10, GPR-9-6",12769,N/A,Mm.42258,+,10.35,207.0,123.780904,123.781372,4,41.025574,rs6232550,12.5800469341702,0.495,6.395625054836273,x,x,x,x,x,x,x,x,x,x,6.343,0.032527,6.453,0.093338,x,x,x,x,6.373,0.087681,6.522,0.091982,6.372,0.048375,x,x,x,x,6.375,,6.401,0.08556,6.326,0.177484
90,https://genenetwork.org/show_trait?trait_id=1421920_a_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1421920_a_at,Ccr9,"chemokine (C-C motif) receptor 9 (gut-homing T cells, CCL25 receptor, with strong trans QTL on Chr 4 near Ikbkap); mid 3' UTR",mid 3' UTR,N/A,9,123.780904,"Cmkbr10, GPR-9-6",12769,N/A,Mm.42258,+,10.35,207.0,123.780904,123.781372,16,66.934241,rs4197673,16.8883580856238,0.256,6.64403571428571,6.656,0.081,6.766,,x,x,x,x,6.874,0.01,6.466,0.068,6.547,0.054,6.735,0.172,6.659,0.033,6.491,0.177,6.82,0.135,6.768,0.179,6.871,0.022,6.838,0.006,6.588,0.018,6.745,0.031,6.604,0.123
91,https://genenetwork.org/show_trait?trait_id=1433455_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1433455_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.815634,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,1.440860215,134.0,121.815634,121.815928,17,55.350965,rs3714819,9.39826817708553,0.056,8.999922222561306,x,x,x,x,x,x,x,x,9.0408,0.0283603,9.2133,0.174364,8.9893,0.188347,x,x,x,x,9.2148,0.117097,9.1745,0.123036,8.9308,0.15249,x,x,x,x,9.033,,8.5505,0.326126,8.8523,0.076339
92,https://genenetwork.org/show_trait?trait_id=1450183_a_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1450183_a_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.817808,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,11.6,232.0,121.817808,121.818496,4,102.984574,rs3723703,10.994854132970799,0.656,7.37225,7.361,0.224,7.663,,x,x,x,x,7.625,0.003,7.302,0.067,7.743,0.018,7.577,0.109,7.624,0.145,7.286,0.166,7.358,0.17,7.235,0.034,7.521,0.131,7.038,0.194,7.466,0.177,7.451,0.291,7.373,0.245
93,https://genenetwork.org/show_trait?trait_id=1433455_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1433455_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.815634,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,1.440860215,134.0,121.815634,121.815928,,,gnf17.035.152,11.577527684832,0.071,8.714321428571429,8.637,0.046,8.794,,x,x,x,x,8.643,0.008,8.764,0.133,8.716,0.098,8.566,0.102,8.756,0.162,8.831,0.016,8.852,0.164,8.852,0.025,8.643,0.067,8.922,0.074,8.689,0.071,8.304,0.151,8.748,0.044
94,https://genenetwork.org/show_trait?trait_id=1450183_a_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1450183_a_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.817808,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,11.6,232.0,121.817808,121.818496,4,141.570136,rs3688566,13.3185402869028,0.32,7.67803571428571,7.71,0.188,7.9,,x,x,x,x,7.931,0.023,7.651,0.128,8.017,0.021,7.798,0.051,7.949,0.081,7.604,0.186,7.595,0.202,7.65,0.108,7.864,0.014,7.341,0.147,7.798,0.191,7.633,0.216,7.694,0.233
95,https://genenetwork.org/show_trait?trait_id=1433455_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1433455_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.815634,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,1.440860215,134.0,121.815634,121.815928,X,7.360055,DXMit55,8.2202451450291,0.23,10.942935333333299,11.1201,0.324067,10.9531,0.344856,x,x,x,x,10.9713,0.0334462,11.1532,0.21793,10.8991,0.0607405,11.0223,0.177307,11.0894,0.317031,11.1825,0.0236527,11.1475,0.164119,10.9975,0.0310066,9.24693,1.50166,11.1453,0.254063,10.6681,0.0194808,11.2855,0.123991,11.2622,0.0464216
96,https://genenetwork.org/show_trait?trait_id=1450183_a_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1450183_a_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.817808,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,11.6,232.0,121.817808,121.818496,11,39.697732,rs3692365,11.8713798527131,0.415,8.53669866666667,8.54496,0.53039,8.28524,0.409114,x,x,x,x,8.4784,0.0909127,8.70008,0.490046,8.12209,0.304045,8.65189,0.00216021,8.90808,0.260958,8.49139,0.022882,8.97078,0.000406586,8.56846,0.0396333,9.04463,0.266084,8.31024,0.428673,8.06405,0.178283,8.47347,0.174578,8.43672,0.477025
97,https://genenetwork.org/show_trait?trait_id=1450183_a_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1450183_a_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.817808,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,11.6,232.0,121.817808,121.818496,,,D7Mit178,15.3630443958134,0.511,6.697833326127794,x,x,x,x,x,x,x,x,6.6558,0.0321986,6.7107,0.0196511,6.736,0.124539,x,x,x,x,6.6903,0.0433779,6.7475,0.0320156,6.7212,0.0823318,x,x,x,x,6.754,,6.6383,0.0204525,6.6267,0.0302485
98,https://genenetwork.org/show_trait?trait_id=1433455_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1433455_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.815634,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,1.440860215,134.0,121.815634,121.815928,,,rs13478608,19.7613538480672,0.43,9.580125212669373,x,x,x,x,x,x,x,x,x,x,9.645,0.208597,9.425,0.173948,x,x,x,x,9.686,0.195161,9.619,0.057855,9.435,0.080661,x,x,x,x,9.713,,9.482,0.045962,9.636,0.066468
99,https://genenetwork.org/show_trait?trait_id=1450183_a_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1450183_a_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.817808,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,11.6,232.0,121.817808,121.818496,2,69.724604,rs6275559,11.2507866657753,,6.8635000586509705,x,x,x,x,x,x,x,x,x,x,6.866,0.074246,6.84,0.490025,x,x,x,x,6.687,0.14425,6.892,0.018991,6.888,0.081508,x,x,x,x,6.947,,6.843,0.104652,6.945,0.115966
100,https://genenetwork.org/show_trait?trait_id=1433455_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1433455_at,Lnk,"SH2B adaptor protein 3 (ymphocyte-specific adapter protein Lnk, celiac disease type 13, diabetes and blood pressure associated)",,N/A,5,121.815634,"AI429800, Lnk, IDDM20",16923,N/A,Mm.65493,-,1.440860215,134.0,121.815634,121.815928,,,gnf17.035.152,12.2468011486881,0.626,8.14157142857143,8.046,0.169,8.119,,x,x,x,x,8.139,0.04,8.259,0.115,8.241,0.067,7.856,0.006,8.304,0.215,8.277,0.037,8.181,0.126,8.387,0.003,7.938,0.026,8.427,0.034,8.052,0.105,7.875,0.115,8.143,0.038
