chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	 Rasrelated associated with diabetes 
-9	rsm10000006098	-9	0	X	Y	0.181	-2.390844e+00	2.988010e+00	1.000000e-05	4.244344e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006099	-9	0	X	Y	0.181	-2.390844e+00	2.988010e+00	1.000000e-05	4.244344e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006100	-9	0	X	Y	0.181	-2.390844e+00	2.988010e+00	1.000000e-05	4.244344e-01	0	 Rasrelated associated with diabetes 
9	rs30422229	42933352	0	X	Y	0.181	-2.390844e+00	2.988010e+00	1.000000e-05	4.244344e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006101	-9	0	X	Y	0.181	-2.243168e+00	2.988497e+00	1.000000e-05	4.536438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006102	-9	0	X	Y	0.179	-1.993557e+00	2.998201e+00	1.000000e-05	5.067552e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006103	-9	0	X	Y	0.179	-1.993557e+00	2.998201e+00	1.000000e-05	5.067552e-01	0	 Rasrelated associated with diabetes 
9	rs46688986	42985783	0	X	Y	0.181	-2.307268e+00	2.988289e+00	1.000000e-05	4.408289e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006104	-9	0	X	Y	0.181	-2.307268e+00	2.988289e+00	1.000000e-05	4.408289e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006105	-9	0	X	Y	0.181	-2.307268e+00	2.988289e+00	1.000000e-05	4.408289e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006106	-9	0	X	Y	0.181	-2.307268e+00	2.988289e+00	1.000000e-05	4.408289e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006107	-9	0	X	Y	0.181	-2.307268e+00	2.988289e+00	1.000000e-05	4.408289e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006108	-9	0	X	Y	0.181	-2.307268e+00	2.988289e+00	1.000000e-05	4.408289e-01	0	 Rasrelated associated with diabetes 
9	rs30092176	43258583	0	X	Y	0.181	-2.307268e+00	2.988289e+00	1.000000e-05	4.408289e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006109	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006110	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006111	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
9	rs30337279	43304228	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006112	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
9	rs30137947	44025218	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006113	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006114	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006115	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006116	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006117	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006118	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006119	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006120	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006121	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006122	-9	0	X	Y	0.184	-2.509847e+00	2.978985e+00	1.000000e-05	4.003550e-01	0	 Rasrelated associated with diabetes 
9	rs32611336	44434033	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006123	-9	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006124	-9	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006125	-9	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006126	-9	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006127	-9	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006128	-9	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006129	-9	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
9	rs29787769	44622620	0	X	Y	0.184	-2.494584e+00	2.995039e+00	1.000000e-05	4.057438e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006130	-9	0	X	Y	0.186	-2.632625e+00	2.986131e+00	1.000000e-05	3.788847e-01	0	 Rasrelated associated with diabetes 
9	rs32623795	44776172	0	X	Y	0.186	-2.632625e+00	2.986131e+00	1.000000e-05	3.788847e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006131	-9	0	X	Y	0.186	-2.632625e+00	2.986131e+00	1.000000e-05	3.788847e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006132	-9	0	X	Y	0.186	-2.632625e+00	2.986131e+00	1.000000e-05	3.788847e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006133	-9	0	X	Y	0.186	-2.632625e+00	2.986131e+00	1.000000e-05	3.788847e-01	0	 Rasrelated associated with diabetes 
9	rs3707713	44955963	0	X	Y	0.186	-2.632625e+00	2.986131e+00	1.000000e-05	3.788847e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006134	-9	0	X	Y	0.186	-2.632625e+00	2.986131e+00	1.000000e-05	3.788847e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006135	-9	0	X	Y	0.186	-2.632625e+00	2.986131e+00	1.000000e-05	3.788847e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006136	-9	0	X	Y	0.193	-3.107274e+00	2.949609e+00	1.000000e-05	2.932154e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006137	-9	0	X	Y	0.193	-3.107274e+00	2.949609e+00	1.000000e-05	2.932154e-01	0	 Rasrelated associated with diabetes 
9	rs30334701	45137877	0	X	Y	0.192	-2.947264e+00	2.946143e+00	1.000000e-05	3.181553e-01	0	 Rasrelated associated with diabetes 
9	rs50021638	45145651	0	X	Y	0.192	-2.947264e+00	2.946143e+00	1.000000e-05	3.181553e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006138	-9	0	X	Y	0.192	-2.947264e+00	2.946143e+00	1.000000e-05	3.181553e-01	0	 Rasrelated associated with diabetes 
9	rs36888460	45614513	0	X	Y	0.192	-2.947264e+00	2.946143e+00	1.000000e-05	3.181553e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006139	-9	0	X	Y	0.192	-2.947264e+00	2.946143e+00	1.000000e-05	3.181553e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006140	-9	0	X	Y	0.192	-2.947264e+00	2.946143e+00	1.000000e-05	3.181553e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006141	-9	0	X	Y	0.194	-3.289165e+00	2.937610e+00	1.000000e-05	2.639959e-01	0	 Rasrelated associated with diabetes 
9	rs29935776	45627875	0	X	Y	0.194	-3.289165e+00	2.937610e+00	1.000000e-05	2.639959e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006142	-9	0	X	Y	0.194	-3.289165e+00	2.937610e+00	1.000000e-05	2.639959e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006143	-9	0	X	Y	0.194	-3.289165e+00	2.937610e+00	1.000000e-05	2.639959e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006144	-9	0	X	Y	0.194	-3.289165e+00	2.937610e+00	1.000000e-05	2.639959e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006145	-9	0	X	Y	0.203	-3.420585e+00	2.927020e+00	1.000000e-05	2.437393e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006146	-9	0	X	Y	0.203	-3.420585e+00	2.927020e+00	1.000000e-05	2.437393e-01	0	 Rasrelated associated with diabetes 
9	rs29743829	45693319	0	X	Y	0.203	-3.420585e+00	2.927020e+00	1.000000e-05	2.437393e-01	0	 Rasrelated associated with diabetes 
9	rs29740169	45694270	0	X	Y	0.203	-3.420585e+00	2.927020e+00	1.000000e-05	2.437393e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006147	-9	0	X	Y	0.203	-3.420585e+00	2.927020e+00	1.000000e-05	2.437393e-01	0	 Rasrelated associated with diabetes 
9	rs29983887	46522422	0	X	Y	0.204	-3.544260e+00	2.931133e+00	1.000000e-05	2.278099e-01	0	 Rasrelated associated with diabetes 
9	rs50472876	46566592	0	X	Y	0.204	-3.528108e+00	2.931216e+00	1.000000e-05	2.299425e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006148	-9	0	X	Y	0.210	-2.951131e+00	2.903427e+00	1.000000e-05	3.104699e-01	0	 Rasrelated associated with diabetes 
9	rs29792735	46849913	0	X	Y	0.210	-2.951131e+00	2.903427e+00	1.000000e-05	3.104699e-01	0	 Rasrelated associated with diabetes 
9	rs52258400	46857897	0	X	Y	0.210	-2.951131e+00	2.903427e+00	1.000000e-05	3.104699e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006149	-9	0	X	Y	0.208	-2.938031e+00	2.908346e+00	1.000000e-05	3.134352e-01	0	 Rasrelated associated with diabetes 
9	rs29980498	46993830	0	X	Y	0.208	-2.938031e+00	2.908346e+00	1.000000e-05	3.134352e-01	0	 Rasrelated associated with diabetes 
9	rs32681907	47039977	0	X	Y	0.208	-2.938031e+00	2.908346e+00	1.000000e-05	3.134352e-01	0	 Rasrelated associated with diabetes 
9	rs32708297	47519605	0	X	Y	0.208	-2.938031e+00	2.908346e+00	1.000000e-05	3.134352e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006150	-9	0	X	Y	0.203	-3.138968e+00	2.913345e+00	1.000000e-05	2.823864e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006151	-9	0	X	Y	0.203	-3.138968e+00	2.913345e+00	1.000000e-05	2.823864e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006152	-9	0	X	Y	0.203	-3.138968e+00	2.913345e+00	1.000000e-05	2.823864e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006153	-9	0	X	Y	0.203	-3.138968e+00	2.913345e+00	1.000000e-05	2.823864e-01	0	 Rasrelated associated with diabetes 
9	rs30229691	47564691	0	X	Y	0.203	-3.138968e+00	2.913345e+00	1.000000e-05	2.823864e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006154	-9	0	X	Y	0.203	-3.138968e+00	2.913345e+00	1.000000e-05	2.823864e-01	0	 Rasrelated associated with diabetes 
9	rs29876068	47593586	0	X	Y	0.203	-3.138968e+00	2.913345e+00	1.000000e-05	2.823864e-01	0	 Rasrelated associated with diabetes 
9	rs46126800	47625185	0	X	Y	0.205	-3.325634e+00	2.906944e+00	1.000000e-05	2.537748e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006155	-9	0	X	Y	0.205	-3.325634e+00	2.906944e+00	1.000000e-05	2.537748e-01	0	 Rasrelated associated with diabetes 
9	rs52209119	47853767	0	X	Y	0.205	-3.325634e+00	2.906944e+00	1.000000e-05	2.537748e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006156	-9	0	X	Y	0.211	-3.829246e+00	2.919065e+00	1.000000e-05	1.908657e-01	0	 Rasrelated associated with diabetes 
9	rs29835310	47857160	0	X	Y	0.211	-3.829246e+00	2.919065e+00	1.000000e-05	1.908657e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006157	-9	0	X	Y	0.211	-3.829246e+00	2.919065e+00	1.000000e-05	1.908657e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006158	-9	0	X	Y	0.211	-3.829246e+00	2.919065e+00	1.000000e-05	1.908657e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006159	-9	0	X	Y	0.211	-3.829246e+00	2.919065e+00	1.000000e-05	1.908657e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006160	-9	0	X	Y	0.211	-3.829246e+00	2.919065e+00	1.000000e-05	1.908657e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006161	-9	0	X	Y	0.207	-3.434508e+00	2.931111e+00	1.000000e-05	2.424870e-01	0	 Rasrelated associated with diabetes 
9	rs50411151	48060853	0	X	Y	0.207	-3.434508e+00	2.931111e+00	1.000000e-05	2.424870e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006162	-9	0	X	Y	0.205	-3.430147e+00	2.936537e+00	1.000000e-05	2.439530e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006163	-9	0	X	Y	0.205	-3.430147e+00	2.936537e+00	1.000000e-05	2.439530e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006164	-9	0	X	Y	0.217	-2.657479e+00	2.926696e+00	1.000000e-05	3.648014e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006165	-9	0	X	Y	0.217	-2.657479e+00	2.926696e+00	1.000000e-05	3.648014e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006166	-9	0	X	Y	0.224	-2.106671e+00	2.903207e+00	1.000000e-05	4.687841e-01	0	 Rasrelated associated with diabetes 
9	rs29789553	48069655	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
9	rs51272387	48080531	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006167	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006168	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006169	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006170	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006171	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006172	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006173	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006174	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006175	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006176	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006177	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006178	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006179	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006180	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006181	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006182	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006183	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006184	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006185	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006186	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006187	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006188	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006189	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006190	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006191	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006192	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006193	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006194	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006195	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006196	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006197	-9	0	X	Y	0.223	-2.042003e+00	2.912357e+00	1.000000e-05	4.839023e-01	0	 Rasrelated associated with diabetes 
9	rs29939221	49271634	0	X	Y	0.224	-2.127446e+00	2.917924e+00	1.000000e-05	4.666690e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006198	-9	0	X	Y	0.223	-2.471313e+00	2.910941e+00	1.000000e-05	3.967600e-01	0	 Rasrelated associated with diabetes 
9	rs50718777	49318446	0	X	Y	0.222	-2.360193e+00	2.920436e+00	1.000000e-05	4.198133e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006199	-9	0	X	Y	0.222	-2.360193e+00	2.920436e+00	1.000000e-05	4.198133e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006200	-9	0	X	Y	0.222	-2.360193e+00	2.920436e+00	1.000000e-05	4.198133e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006201	-9	0	X	Y	0.226	-2.677039e+00	2.912984e+00	1.000000e-05	3.590366e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006202	-9	0	X	Y	0.222	-2.360193e+00	2.920436e+00	1.000000e-05	4.198133e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006203	-9	0	X	Y	0.222	-2.360193e+00	2.920436e+00	1.000000e-05	4.198133e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006204	-9	0	X	Y	0.222	-2.360193e+00	2.920436e+00	1.000000e-05	4.198133e-01	0	 Rasrelated associated with diabetes 
9	rs30439793	49819669	0	X	Y	0.222	-2.360193e+00	2.920436e+00	1.000000e-05	4.198133e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006205	-9	0	X	Y	0.218	-2.132819e+00	2.919101e+00	1.000000e-05	4.657254e-01	0	 Rasrelated associated with diabetes 
9	UNC16340224	49979816	0	X	Y	0.218	-2.132819e+00	2.919101e+00	1.000000e-05	4.657254e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006206	-9	0	X	Y	0.218	-2.132819e+00	2.919101e+00	1.000000e-05	4.657254e-01	0	 Rasrelated associated with diabetes 
9	rs47305346	50291186	0	X	Y	0.218	-2.132819e+00	2.919101e+00	1.000000e-05	4.657254e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006207	-9	0	X	Y	0.222	-2.458665e+00	2.905254e+00	1.000000e-05	3.982563e-01	0	 Rasrelated associated with diabetes 
9	rs29691059	50352394	0	X	Y	0.220	-2.350394e+00	2.914747e+00	1.000000e-05	4.208389e-01	0	 Rasrelated associated with diabetes 
9	rs13480187	50367649	0	X	Y	0.219	-2.309740e+00	2.924145e+00	1.000000e-05	4.303909e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006208	-9	0	X	Y	0.219	-2.309740e+00	2.924145e+00	1.000000e-05	4.303909e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006209	-9	0	X	Y	0.219	-2.309740e+00	2.924145e+00	1.000000e-05	4.303909e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006210	-9	0	X	Y	0.219	-2.309740e+00	2.924145e+00	1.000000e-05	4.303909e-01	0	 Rasrelated associated with diabetes 
9	rs30190584	50662430	0	X	Y	0.218	-2.279024e+00	2.918631e+00	1.000000e-05	4.356744e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006211	-9	0	X	Y	0.216	-2.479187e+00	2.921847e+00	1.000000e-05	3.970231e-01	0	 Rasrelated associated with diabetes 
9	rs30332024	50674114	0	X	Y	0.216	-2.479187e+00	2.921847e+00	1.000000e-05	3.970231e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006212	-9	0	X	Y	0.216	-2.479187e+00	2.921847e+00	1.000000e-05	3.970231e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006213	-9	0	X	Y	0.216	-2.479187e+00	2.921847e+00	1.000000e-05	3.970231e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006214	-9	0	X	Y	0.216	-2.479187e+00	2.921847e+00	1.000000e-05	3.970231e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006215	-9	0	X	Y	0.215	-1.664708e+00	2.933885e+00	1.000000e-05	5.709792e-01	0	 Rasrelated associated with diabetes 
9	rs50526125	51104839	0	X	Y	0.215	-1.664708e+00	2.933885e+00	1.000000e-05	5.709792e-01	0	 Rasrelated associated with diabetes 
9	rs32770708	51136728	0	X	Y	0.215	-1.664708e+00	2.933885e+00	1.000000e-05	5.709792e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006216	-9	0	X	Y	0.215	-1.664708e+00	2.933885e+00	1.000000e-05	5.709792e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006217	-9	0	X	Y	0.215	-1.664708e+00	2.933885e+00	1.000000e-05	5.709792e-01	0	 Rasrelated associated with diabetes 
9	rs48136808	51222960	0	X	Y	0.215	-1.664708e+00	2.933885e+00	1.000000e-05	5.709792e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006218	-9	0	X	Y	0.204	-8.161327e-01	2.955044e+00	1.000000e-05	7.826503e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006219	-9	0	X	Y	0.204	-8.161327e-01	2.955044e+00	1.000000e-05	7.826503e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006220	-9	0	X	Y	0.201	-5.599441e-01	2.961167e+00	1.000000e-05	8.501810e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006221	-9	0	X	Y	0.201	-5.599441e-01	2.961167e+00	1.000000e-05	8.501810e-01	0	 Rasrelated associated with diabetes 
9	rs29741089	51713125	0	X	Y	0.201	-5.599441e-01	2.961167e+00	1.000000e-05	8.501810e-01	0	 Rasrelated associated with diabetes 
9	rs29923835	51800137	0	X	Y	0.212	-1.288177e+00	2.918757e+00	1.000000e-05	6.593694e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006222	-9	0	X	Y	0.212	-1.288177e+00	2.918757e+00	1.000000e-05	6.593694e-01	0	 Rasrelated associated with diabetes 
9	rs49617850	51915408	0	X	Y	0.214	-1.478774e+00	2.913992e+00	1.000000e-05	6.122984e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006223	-9	0	X	Y	0.214	-1.478774e+00	2.913992e+00	1.000000e-05	6.122984e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006224	-9	0	X	Y	0.214	-1.478774e+00	2.913992e+00	1.000000e-05	6.122984e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006225	-9	0	X	Y	0.214	-1.478774e+00	2.913992e+00	1.000000e-05	6.122984e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006226	-9	0	X	Y	0.214	-1.478774e+00	2.913992e+00	1.000000e-05	6.122984e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006227	-9	0	X	Y	0.214	-1.478774e+00	2.913992e+00	1.000000e-05	6.122984e-01	0	 Rasrelated associated with diabetes 
9	rs48086555	52194370	0	X	Y	0.216	-1.640831e+00	2.894882e+00	1.000000e-05	5.713883e-01	0	 Rasrelated associated with diabetes 
9	rs46222726	52483154	0	X	Y	0.210	-1.127049e+00	2.923692e+00	1.000000e-05	7.002245e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006228	-9	0	X	Y	0.210	-1.127049e+00	2.923692e+00	1.000000e-05	7.002245e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006229	-9	0	X	Y	0.210	-1.127049e+00	2.923692e+00	1.000000e-05	7.002245e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006230	-9	0	X	Y	0.210	-1.127049e+00	2.923692e+00	1.000000e-05	7.002245e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006231	-9	0	X	Y	0.212	-1.315854e+00	2.918704e+00	1.000000e-05	6.525241e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006232	-9	0	X	Y	0.213	-1.355825e+00	2.923846e+00	1.000000e-05	6.432826e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000006233	-9	0	X	Y	0.213	-1.355825e+00	2.923846e+00	1.000000e-05	6.432826e-01	0	 Rasrelated associated with diabetes 
9	rs36731731	53692483	0	X	Y	0.213	-1.355825e+00	2.923846e+00	1.000000e-05	6.432826e-01	0	 Rasrelated associated with diabetes 
