chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	 Rasrelated associated with diabetes 
-9	rsm10000007169	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007170	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007171	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007172	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007173	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007174	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007175	-9	0	X	Y	0.309	-7.597994e-01	2.718853e+00	5.977860e-03	7.801408e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007176	-9	0	X	Y	0.309	-7.597994e-01	2.718853e+00	5.977860e-03	7.801408e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007177	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007178	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007179	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007180	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007181	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007182	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007183	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007184	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007185	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007186	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007187	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007188	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007189	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007190	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007191	-9	0	X	Y	0.294	-8.088849e-01	2.726802e+00	1.000000e-05	7.670016e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007192	-9	0	X	Y	0.292	-6.921993e-01	2.722291e+00	1.000000e-05	7.995087e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007193	-9	0	X	Y	0.292	-6.921993e-01	2.722291e+00	1.000000e-05	7.995087e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007194	-9	0	X	Y	0.292	-6.921993e-01	2.722291e+00	1.000000e-05	7.995087e-01	0	 Rasrelated associated with diabetes 
10	rs29368098	90689542	0	X	Y	0.292	-8.001312e-01	2.735663e+00	1.000000e-05	7.701765e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007195	-9	0	X	Y	0.290	-7.550648e-01	2.744887e+00	1.000000e-05	7.834961e-01	0	 Rasrelated associated with diabetes 
10	rs29339761	90709191	0	X	Y	0.289	-8.225055e-01	2.735808e+00	1.000000e-05	7.639514e-01	0	 Rasrelated associated with diabetes 
10	rs46619925	90711815	0	X	Y	0.289	-8.225055e-01	2.735808e+00	1.000000e-05	7.639514e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007196	-9	0	X	Y	0.289	-8.225055e-01	2.735808e+00	1.000000e-05	7.639514e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007197	-9	0	X	Y	0.289	-8.225055e-01	2.735808e+00	1.000000e-05	7.639514e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007198	-9	0	X	Y	0.289	-8.225055e-01	2.735808e+00	1.000000e-05	7.639514e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007199	-9	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
10	rs13470518	91095828	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007200	-9	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007201	-9	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007202	-9	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007203	-9	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007204	-9	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007205	-9	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007206	-9	0	X	Y	0.287	-8.220111e-01	2.731686e+00	1.000000e-05	7.637437e-01	0	 Rasrelated associated with diabetes 
10	rs29372862	91437622	0	X	Y	0.288	-9.776784e-01	2.754085e+00	1.000000e-05	7.229139e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007207	-9	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
10	rs29371049	91704714	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
10	rs29382574	91917128	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007208	-9	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007209	-9	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007210	-9	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007211	-9	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007212	-9	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007213	-9	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
10	rs38148729	91999207	0	X	Y	0.293	-1.761942e+00	2.757788e+00	8.999957e-04	5.235122e-01	0	 Rasrelated associated with diabetes 
10	rs29331100	92026254	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007214	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007215	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007216	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007217	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007218	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007219	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007220	-9	0	X	Y	0.297	-2.326182e+00	2.778469e+00	1.221162e-02	4.033211e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007221	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007222	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007223	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007224	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007225	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007226	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007227	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007228	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007229	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007230	-9	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
10	rs29346187	92563884	0	X	Y	0.291	-2.435763e+00	2.761020e+00	9.683882e-03	3.785719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007231	-9	0	X	Y	0.293	-2.478872e+00	2.763000e+00	7.481869e-03	3.705480e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007232	-9	0	X	Y	0.296	-2.804838e+00	2.782306e+00	1.294931e-02	3.144441e-01	0	 Rasrelated associated with diabetes 
10	rs29332458	92606835	0	X	Y	0.296	-2.804838e+00	2.782306e+00	1.294931e-02	3.144441e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007233	-9	0	X	Y	0.296	-2.804838e+00	2.782306e+00	1.294931e-02	3.144441e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007234	-9	0	X	Y	0.296	-2.804838e+00	2.782306e+00	1.294931e-02	3.144441e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007235	-9	0	X	Y	0.292	-2.574362e+00	2.773630e+00	1.346495e-02	3.542788e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007236	-9	0	X	Y	0.292	-2.574362e+00	2.773630e+00	1.346495e-02	3.542788e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007237	-9	0	X	Y	0.296	-2.804838e+00	2.782306e+00	1.294931e-02	3.144441e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007238	-9	0	X	Y	0.296	-2.804838e+00	2.782306e+00	1.294931e-02	3.144441e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007239	-9	0	X	Y	0.296	-2.804838e+00	2.782306e+00	1.294931e-02	3.144441e-01	0	 Rasrelated associated with diabetes 
10	rs46025948	92860829	0	X	Y	0.295	-2.774210e+00	2.790525e+00	1.601475e-02	3.211708e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007240	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007241	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007242	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007243	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
10	rs46369794	92924522	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007244	-9	0	X	Y	0.293	-2.909470e+00	2.781683e+00	6.567602e-04	2.966640e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007245	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007246	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007247	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007248	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007249	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007250	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007251	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007252	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007253	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007254	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007255	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007256	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007257	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
10	rs29379029	93361109	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007258	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007259	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007260	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007261	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007262	-9	0	X	Y	0.289	-2.932387e+00	2.774004e+00	2.360254e-03	2.915535e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007263	-9	0	X	Y	0.295	-1.822482e+00	2.790056e+00	1.000000e-05	5.142620e-01	0	 Rasrelated associated with diabetes 
10	rs29323439	93475859	0	X	Y	0.295	-1.822482e+00	2.790056e+00	1.000000e-05	5.142620e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007264	-9	0	X	Y	0.295	-1.822482e+00	2.790056e+00	1.000000e-05	5.142620e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007265	-9	0	X	Y	0.297	-2.079586e+00	2.794680e+00	1.000000e-05	4.575455e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007266	-9	0	X	Y	0.297	-2.079586e+00	2.794680e+00	1.000000e-05	4.575455e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007267	-9	0	X	Y	0.297	-2.079586e+00	2.794680e+00	1.000000e-05	4.575455e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007268	-9	0	X	Y	0.297	-2.079586e+00	2.794680e+00	1.000000e-05	4.575455e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007269	-9	0	X	Y	0.297	-2.079586e+00	2.794680e+00	1.000000e-05	4.575455e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007270	-9	0	X	Y	0.297	-2.079586e+00	2.794680e+00	1.000000e-05	4.575455e-01	0	 Rasrelated associated with diabetes 
10	rs37647041	93783592	0	X	Y	0.300	-2.147160e+00	2.800130e+00	1.000000e-05	4.439658e-01	0	 Rasrelated associated with diabetes 
10	rs6233970	93856365	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007271	-9	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007272	-9	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
10	rs46604638	93913554	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007273	-9	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007274	-9	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007275	-9	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007276	-9	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007277	-9	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007278	-9	0	X	Y	0.297	-1.971085e+00	2.795014e+00	1.000000e-05	4.813751e-01	0	 Rasrelated associated with diabetes 
10	rs47969314	93996115	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007279	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007280	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007281	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007282	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007283	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007284	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007285	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007286	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007287	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007288	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007289	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007290	-9	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
10	rs47476823	95084086	0	X	Y	0.295	-1.730683e+00	2.790305e+00	1.000000e-05	5.356950e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007291	-9	0	X	Y	0.289	-4.024460e-01	2.792279e+00	1.000000e-05	8.855228e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007292	-9	0	X	Y	0.285	-2.679476e-01	2.783849e+00	1.000000e-05	9.234035e-01	0	 Rasrelated associated with diabetes 
10	rs29361876	96749466	0	X	Y	0.285	-3.860944e-01	2.783790e+00	1.000000e-05	8.898109e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007293	-9	0	X	Y	0.283	-5.746156e-01	2.779792e+00	1.000000e-05	8.364140e-01	0	 Rasrelated associated with diabetes 
10	rs13480722	97649553	0	X	Y	0.282	-3.002688e-02	2.785354e+00	1.000000e-05	9.914079e-01	0	 Rasrelated associated with diabetes 
10	rs13480728	100238441	0	X	Y	0.288	-1.379391e-01	2.826921e+00	1.000000e-05	9.611243e-01	0	 Rasrelated associated with diabetes 
10	rs13480733	102115020	0	X	Y	0.299	1.390963e-03	2.853238e+00	1.000000e-05	9.996114e-01	0	 Rasrelated associated with diabetes 
10	rs13480734	102375391	0	X	Y	0.309	5.724643e-02	2.825164e+00	1.000000e-05	9.838507e-01	0	 Rasrelated associated with diabetes 
10	rs29341273	102470556	0	X	Y	0.306	9.616524e-02	2.807518e+00	1.000000e-05	9.727047e-01	0	 Rasrelated associated with diabetes 
10	UNC100116903	102775618	0	X	Y	0.303	2.419103e-01	2.776398e+00	1.000000e-05	9.306416e-01	0	 Rasrelated associated with diabetes 
10	rs29320492	103370464	0	X	Y	0.307	-1.036589e-01	2.788986e+00	1.000000e-05	9.703832e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007294	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
10	rs6246096	103562218	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007295	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007296	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007297	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007298	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007299	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007300	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007301	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007302	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007303	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007304	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007305	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007306	-9	0	X	Y	0.303	-8.790319e-01	2.777133e+00	1.565053e-03	7.518851e-01	0	 Rasrelated associated with diabetes 
10	UNC101149923	105535684	0	X	Y	0.304	-5.917724e-01	2.800836e+00	1.000000e-05	8.328486e-01	0	 Rasrelated associated with diabetes 
10	rs6283474	105581332	0	X	Y	0.310	-9.558493e-01	2.806263e+00	6.255346e-04	7.336993e-01	0	 Rasrelated associated with diabetes 
10	rs29362658	105630599	0	X	Y	0.310	-9.558493e-01	2.806263e+00	6.255346e-04	7.336993e-01	0	 Rasrelated associated with diabetes 
10	rs3700131	105821290	0	X	Y	0.312	-7.657430e-01	2.813236e+00	1.000000e-05	7.857127e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007307	-9	0	X	Y	0.312	-7.657430e-01	2.813236e+00	1.000000e-05	7.857127e-01	0	 Rasrelated associated with diabetes 
10	rs29316205	107150112	0	X	Y	0.313	-7.017280e-01	2.809634e+00	1.000000e-05	8.029928e-01	0	 Rasrelated associated with diabetes 
10	rs29330702	107475920	0	X	Y	0.315	-6.285642e-01	2.817320e+00	1.000000e-05	8.236459e-01	0	 Rasrelated associated with diabetes 
10	rs29327089	107483485	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007308	-9	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
10	rs13480754	107484128	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007309	-9	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007310	-9	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007311	-9	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007312	-9	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007313	-9	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007314	-9	0	X	Y	0.335	-2.864397e-01	2.851294e+00	1.000000e-05	9.200652e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000007315	-9	0	X	Y	0.336	-3.227464e-01	2.848879e+00	1.000000e-05	9.098982e-01	0	 Rasrelated associated with diabetes 
